index,dfn_date,dfn_tenure,dfn_leads,dfn_aged_leads,dfn_dials,dfn_sum_dials,dfn_distinct_numbers,dfn_connects,dfn_aged_connects,dfn_distinct_connects,dfn_contacts,dfn_aged_contacts,dfn_distinct_contacts,dfn_quotes,dfn_distinct_quotes,dfn_closes,dfn_aged_closes,dfn_binds,dfn_aged_binds,dfn_waiting,dfn_connect,dfn_paused,dfn_deassign,dfn_acw,dfn_total
148,2014-06-19,46425.0,15855.0,5569.0,19047.0,6306.0,16149.0,16914.0,5777.0,15367.0,11667.0,3511.0,10639.0,2895.0,2259.0,277.0,91.0,324.0,102.0,10731864.0,25390843.0,13506343.0,286.0,656976.0,51450312.0
149,2014-06-20,47669.0,14980.0,5984.0,18195.0,6898.0,15369.0,16210.0,6323.0,14618.0,11383.0,3958.0,10322.0,2925.0,2231.0,334.0,159.0,410.0,191.0,37399100.0,89889819.0,47489219.0,367.0,3525367.0,179403872.0
150,2014-06-21,14402.0,1428.0,451.0,1633.0,530.0,1443.0,1474.0,489.0,1371.0,1159.0,403.0,1087.0,302.0,257.0,31.0,11.0,38.0,13.0,10960.0,40425.0,41086.0,0.0,860.0,94651.0
151,2014-06-23,47627.0,16540.0,5962.0,19800.0,6738.0,16955.0,17591.0,6186.0,16067.0,12402.0,4028.0,11418.0,2988.0,2422.0,291.0,98.0,325.0,115.0,18074898.0,52471232.0,23933451.0,17218.0,1881447.0,97538406.0
152,2014-06-24,49341.0,15544.0,5241.0,18705.0,5925.0,15903.0,16591.0,5434.0,15065.0,11389.0,3248.0,10413.0,2892.0,2285.0,240.0,73.0,298.0,92.0,12631796.0,25218663.0,12291967.0,16763.0,943664.0,52315293.0
153,2014-06-25,50029.0,15213.0,4551.0,18308.0,5254.0,15534.0,16264.0,4817.0,14689.0,11294.0,3013.0,10361.0,2846.0,2318.0,263.0,97.0,301.0,114.0,12991013.0,24521298.0,13285572.0,9037.0,899889.0,52860969.0
154,2014-06-26,50143.0,16235.0,6649.0,19414.0,7427.0,16543.0,17393.0,6869.0,15681.0,11410.0,3781.0,10324.0,2960.0,2295.0,320.0,137.0,355.0,154.0,10871697.0,25578635.0,11674052.0,115.0,685827.0,49986646.0
155,2014-06-27,47762.0,15278.0,6110.0,18817.0,7231.0,15614.0,16688.0,6622.0,14843.0,11715.0,4195.0,10495.0,3131.0,2371.0,328.0,157.0,407.0,205.0,10393958.0,24166137.0,12186395.0,5714.0,635248.0,48584532.0
156,2014-06-28,10359.0,1680.0,1019.0,1935.0,1175.0,1706.0,1705.0,1038.0,1509.0,1207.0,749.0,1107.0,294.0,228.0,54.0,38.0,52.0,36.0,31025.0,648071.0,475049.0,1128.0,15221.0,1280694.0
157,2014-06-30,49741.0,15864.0,4575.0,19607.0,5394.0,16283.0,17350.0,4977.0,15508.0,12525.0,3440.0,11329.0,3168.0,2468.0,340.0,113.0,393.0,136.0,9258909.0,27803443.0,13555827.0,15497.0,758151.0,52593467.0
158,2014-07-01,54649.0,15980.0,3948.0,19842.0,4787.0,16396.0,17313.0,4352.0,15450.0,12204.0,2749.0,11068.0,3131.0,2464.0,393.0,157.0,393.0,164.0,3785354.0,8525257.0,4105560.0,1224.0,207537.0,17690332.0
159,2014-07-02,56937.0,15932.0,5515.0,19677.0,6469.0,16297.0,17444.0,5899.0,15429.0,12021.0,3521.0,10840.0,3074.0,2402.0,377.0,142.0,372.0,145.0,4504733.0,8216300.0,4133321.0,671.0,214892.0,18123437.0
160,2014-07-03,53700.0,14833.0,4036.0,18443.0,4907.0,15230.0,16354.0,4540.0,14444.0,11493.0,2969.0,10278.0,2985.0,2287.0,475.0,223.0,475.0,232.0,3207671.0,7574381.0,3835960.0,258.0,203644.0,15859794.0
161,2014-07-04,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
162,2014-07-05,145.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,38.0,104.0,2811.0,0.0,0.0,2953.0
163,2014-07-07,57333.0,15442.0,3201.0,19286.0,3972.0,15972.0,17152.0,3661.0,15092.0,12389.0,2663.0,10996.0,3464.0,2565.0,345.0,101.0,324.0,97.0,3918936.0,8459878.0,3866229.0,1366.0,200621.0,17340470.0
164,2014-07-08,58254.0,15203.0,3792.0,18556.0,4362.0,15676.0,16405.0,4014.0,14779.0,11172.0,2267.0,10181.0,3021.0,2422.0,358.0,88.0,341.0,86.0,4763745.0,8173756.0,3421322.0,632.0,205936.0,17539631.0
165,2014-07-09,56436.0,16247.0,4412.0,19698.0,5143.0,16673.0,17553.0,4706.0,15787.0,11866.0,2615.0,10834.0,3127.0,2496.0,352.0,109.0,339.0,109.0,4645759.0,8684474.0,3831586.0,919.0,199447.0,18412305.0
166,2014-07-10,58150.0,16050.0,4645.0,19781.0,5482.0,16450.0,17612.0,5044.0,15524.0,11658.0,2619.0,10485.0,3121.0,2442.0,395.0,126.0,389.0,131.0,4516466.0,8142487.0,3991821.0,698.0,197782.0,17847414.0
167,2014-07-11,56115.0,15457.0,5109.0,18927.0,6012.0,15880.0,17059.0,5607.0,15166.0,11445.0,3193.0,10351.0,3034.0,2348.0,445.0,183.0,447.0,190.0,4251833.0,8092849.0,4109274.0,2.0,209775.0,17689413.0
168,2014-07-12,5136.0,863.0,482.0,998.0,547.0,875.0,902.0,504.0,789.0,696.0,380.0,625.0,209.0,169.0,20.0,12.0,20.0,12.0,62611.0,561150.0,310619.0,0.0,10298.0,1046598.0
169,2014-07-14,57117.0,17221.0,5419.0,21034.0,6248.0,17741.0,18530.0,5648.0,16746.0,13291.0,3872.0,12258.0,3197.0,2603.0,375.0,115.0,369.0,116.0,2977617.0,8948911.0,4430040.0,1945.0,224123.0,17625236.0
170,2014-07-15,57490.0,16919.0,4717.0,20668.0,5401.0,17360.0,18051.0,4894.0,16267.0,12344.0,2830.0,11350.0,3027.0,2461.0,356.0,109.0,347.0,110.0,3643344.0,8599135.0,4393469.0,647.0,225749.0,17980624.0
171,2014-07-16,57351.0,14464.0,4666.0,17477.0,5396.0,14950.0,15655.0,4986.0,14159.0,10749.0,2781.0,9771.0,2851.0,2227.0,321.0,108.0,305.0,104.0,4885821.0,7610306.0,4971975.0,14.0,166820.0,18565056.0
172,2014-07-17,59863.0,16453.0,4416.0,20099.0,5114.0,16948.0,17699.0,4625.0,15995.0,12503.0,3039.0,11436.0,3269.0,2624.0,346.0,126.0,337.0,124.0,3729571.0,8703350.0,4654755.0,127.0,204048.0,18402451.0
173,2014-07-18,58180.0,15062.0,4531.0,18728.0,5457.0,15559.0,16610.0,5005.0,14681.0,11655.0,3069.0,10385.0,3163.0,2401.0,456.0,197.0,457.0,201.0,3382156.0,8406286.0,5045201.0,85.0,229588.0,18080996.0
174,2014-07-19,15157.0,1749.0,1301.0,2056.0,1456.0,1774.0,1831.0,1305.0,1600.0,1224.0,834.0,1098.0,366.0,307.0,58.0,39.0,57.0,37.0,162387.0,935052.0,620385.0,2225.0,18695.0,1938344.0
175,2014-07-21,51435.0,12515.0,2016.0,15203.0,2447.0,13097.0,13554.0,2222.0,11851.0,9438.0,1493.0,8404.0,3107.0,2395.0,346.0,116.0,318.0,104.0,3105606.0,7372228.0,4106546.0,1520.0,162714.0,15620974.0
176,2014-07-22,52591.0,10026.0,3356.0,11726.0,3807.0,10347.0,10675.0,3502.0,9538.0,7090.0,1968.0,6417.0,2244.0,1806.0,201.0,74.0,191.0,72.0,3580902.0,5174449.0,3038232.0,1599.0,131324.0,12834666.0
177,2014-07-23,50474.0,10139.0,2594.0,12430.0,3099.0,10615.0,11289.0,2876.0,9752.0,7989.0,1882.0,7027.0,2825.0,2200.0,322.0,110.0,308.0,114.0,4008022.0,6667820.0,4095645.0,3653.0,140380.0,15739440.0
178,2014-07-24,47324.0,8478.0,2177.0,10832.0,2659.0,9134.0,9834.0,2494.0,8392.0,7024.0,1613.0,6068.0,2672.0,2037.0,267.0,92.0,258.0,91.0,4258164.0,5733069.0,4101074.0,1565.0,120159.0,14945711.0
179,2014-07-25,51587.0,8527.0,2869.0,11166.0,3525.0,9199.0,10094.0,3227.0,8440.0,7414.0,2294.0,6254.0,2983.0,2172.0,414.0,170.0,404.0,168.0,3986896.0,6640295.0,4976166.0,1423.0,147207.0,16612227.0
180,2014-07-26,15416.0,1179.0,474.0,1494.0,589.0,1209.0,1372.0,563.0,1128.0,888.0,336.0,770.0,374.0,296.0,68.0,29.0,64.0,27.0,280160.0,848608.0,795836.0,280.0,17383.0,2222347.0
181,2014-07-27,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
182,2014-07-28,50555.0,10137.0,2701.0,12415.0,3051.0,10815.0,11289.0,2809.0,9923.0,8156.0,1917.0,7310.0,2913.0,2318.0,330.0,133.0,311.0,129.0,3315714.0,6770126.0,4158142.0,1160.0,151310.0,15267612.0
183,2014-07-29,52024.0,9434.0,2259.0,11650.0,2656.0,9994.0,10595.0,2445.0,9210.0,7521.0,1619.0,6701.0,2732.0,2196.0,320.0,107.0,304.0,101.0,3674443.0,6540244.0,4479520.0,8012.0,149330.0,15732909.0
184,2014-07-30,50485.0,10515.0,3321.0,13087.0,3875.0,11140.0,11913.0,3573.0,10272.0,8364.0,2176.0,7285.0,3090.0,2379.0,342.0,113.0,315.0,106.0,3202124.0,7589994.0,4753801.0,205.0,152221.0,16558585.0
185,2014-07-31,53176.0,8555.0,1452.0,11372.0,2025.0,9302.0,10334.0,1936.0,8677.0,7988.0,1548.0,6867.0,3255.0,2470.0,422.0,142.0,395.0,138.0,4028021.0,7392031.0,4633770.0,241.0,183916.0,17211419.0
186,2014-08-01,53333.0,8403.0,1404.0,11421.0,2044.0,9202.0,10430.0,1975.0,8612.0,7882.0,1633.0,6569.0,3214.0,2328.0,528.0,255.0,522.0,258.0,2275021.0,7522387.0,4817967.0,128.0,194503.0,15754526.0
187,2014-08-02,2096.0,44.0,41.0,49.0,43.0,45.0,41.0,35.0,38.0,29.0,23.0,26.0,16.0,13.0,5.0,5.0,5.0,5.0,683.0,29422.0,88840.0,0.0,645.0,127790.0
188,2014-08-04,49917.0,9958.0,2290.0,12779.0,2836.0,10782.0,11560.0,2612.0,9885.0,8801.0,1833.0,7628.0,3368.0,2548.0,371.0,132.0,363.0,133.0,2170994.0,7673114.0,4860987.0,1237.0,160233.0,15782645.0
189,2014-08-05,51883.0,9832.0,2964.0,12157.0,3442.0,10428.0,11068.0,3187.0,9562.0,8252.0,2207.0,7229.0,3087.0,2377.0,336.0,102.0,317.0,99.0,2883677.0,7240193.0,4723029.0,920.0,177574.0,15885713.0
190,2014-08-06,52039.0,11553.0,4225.0,14162.0,4875.0,12139.0,12858.0,4408.0,11129.0,9032.0,2860.0,7953.0,3284.0,2515.0,344.0,138.0,326.0,132.0,2730250.0,7816541.0,4947509.0,1.0,175056.0,16605637.0
191,2014-08-07,49387.0,10017.0,2740.0,12598.0,3245.0,10749.0,11417.0,3023.0,9843.0,8452.0,2128.0,7385.0,3198.0,2494.0,357.0,119.0,338.0,114.0,2192830.0,7630999.0,4272409.0,3.0,174502.0,15282063.0
192,2014-08-08,53686.0,10757.0,3502.0,13322.0,4146.0,11471.0,12081.0,3834.0,10508.0,8471.0,2547.0,7479.0,3174.0,2513.0,424.0,170.0,423.0,177.0,1829732.0,7725072.0,5716931.0,331.0,221556.0,16333822.0
193,2014-08-09,9284.0,618.0,103.0,831.0,140.0,647.0,754.0,139.0,596.0,603.0,106.0,486.0,314.0,224.0,63.0,25.0,59.0,22.0,161639.0,698761.0,390079.0,2344.0,35053.0,1459156.0
194,2014-08-11,50575.0,8145.0,937.0,10484.0,1268.0,8845.0,9546.0,1186.0,8177.0,7190.0,925.0,6285.0,2802.0,2190.0,314.0,96.0,304.0,97.0,3080811.0,6926904.0,4423216.0,2982.0,139052.0,15376965.0
195,2014-08-12,52477.0,8863.0,1358.0,11345.0,1702.0,9464.0,10265.0,1590.0,8784.0,7527.0,1146.0,6558.0,2757.0,2138.0,280.0,91.0,267.0,91.0,3950587.0,6775174.0,4708946.0,169.0,171108.0,16539144.0
196,2014-08-13,56433.0,9237.0,1574.0,11868.0,2017.0,9819.0,10807.0,1891.0,9114.0,7864.0,1299.0,6724.0,3027.0,2296.0,324.0,108.0,295.0,103.0,3715345.0,7330266.0,5015544.0,152.0,166261.0,17115448.0
197,2014-08-14,53564.0,9938.0,2463.0,12347.0,2929.0,10511.0,11177.0,2711.0,9706.0,8270.0,1950.0,7280.0,2841.0,2173.0,322.0,115.0,306.0,115.0,2748637.0,7189519.0,4827443.0,1611.0,170063.0,15857273.0
198,2014-08-15,51306.0,8670.0,2214.0,11028.0,2777.0,9389.0,10094.0,2606.0,8700.0,7573.0,1876.0,6600.0,2942.0,2250.0,417.0,170.0,409.0,172.0,2320006.0,6997738.0,4553331.0,1267.0,138210.0,14774032.0
199,2014-08-16,8035.0,488.0,104.0,696.0,144.0,537.0,633.0,140.0,494.0,454.0,90.0,370.0,240.0,186.0,57.0,23.0,56.0,24.0,125259.0,620027.0,587610.0,2527.0,11351.0,1497134.0
200,2014-08-18,50298.0,8591.0,958.0,10754.0,1214.0,9263.0,9939.0,1141.0,8666.0,7325.0,857.0,6485.0,2798.0,2233.0,271.0,84.0,265.0,85.0,2776403.0,6986014.0,4508867.0,6.0,152440.0,15299650.0
201,2014-08-19,51680.0,9490.0,1878.0,11452.0,2215.0,9924.0,10584.0,2097.0,9238.0,7816.0,1447.0,6933.0,2997.0,2384.0,279.0,83.0,267.0,81.0,3349140.0,7218833.0,4444035.0,315.0,172722.0,16044805.0
202,2014-08-20,51643.0,9619.0,2167.0,11980.0,2577.0,10258.0,11035.0,2409.0,9574.0,7953.0,1610.0,6998.0,3062.0,2398.0,273.0,96.0,260.0,90.0,2427039.0,7452947.0,4625031.0,142.0,153931.0,15550770.0
203,2014-08-21,49103.0,8521.0,1773.0,10720.0,2168.0,9054.0,9801.0,2031.0,8387.0,7178.0,1439.0,6215.0,2941.0,2266.0,301.0,98.0,288.0,96.0,2996922.0,7260068.0,4387392.0,2776.0,172188.0,15713586.0
204,2014-08-22,48124.0,10439.0,3797.0,12746.0,4308.0,11030.0,11644.0,3992.0,10189.0,8103.0,2614.0,7169.0,3020.0,2387.0,370.0,153.0,360.0,155.0,1810061.0,7754593.0,4603192.0,2740.0,208442.0,15307628.0
205,2014-08-23,10189.0,1154.0,678.0,1482.0,821.0,1193.0,1363.0,772.0,1111.0,996.0,539.0,838.0,461.0,345.0,60.0,30.0,58.0,29.0,152738.0,854889.0,337013.0,49.0,115426.0,1635035.0
206,2014-08-25,46833.0,10873.0,3780.0,13099.0,4207.0,11572.0,11930.0,3868.0,10624.0,8824.0,2843.0,7955.0,3043.0,2440.0,287.0,104.0,273.0,98.0,1794508.0,7740423.0,3932777.0,565.0,176813.0,14468606.0
207,2014-08-26,49148.0,10623.0,3444.0,12897.0,3927.0,11206.0,11722.0,3601.0,10333.0,8478.0,2417.0,7553.0,3030.0,2372.0,274.0,86.0,260.0,84.0,2157862.0,7298613.0,4137842.0,562.0,179319.0,14698518.0
208,2014-08-27,36615.0,5181.0,1836.0,6053.0,2098.0,5341.0,5578.0,1953.0,4952.0,3993.0,1350.0,3585.0,1438.0,1150.0,151.0,67.0,147.0,66.0,720616.0,3518855.0,4456771.0,1517.0,79948.0,9438467.0
209,2014-08-28,37167.0,6704.0,2230.0,8353.0,2538.0,7249.0,7552.0,2299.0,6630.0,5580.0,1545.0,4969.0,2020.0,1601.0,213.0,99.0,205.0,94.0,1358874.0,4861816.0,4376057.0,1271.0,124476.0,11420694.0
210,2014-08-29,34403.0,5077.0,1532.0,6720.0,1891.0,5713.0,6148.0,1763.0,5253.0,4817.0,1345.0,4111.0,2033.0,1520.0,308.0,173.0,307.0,173.0,856210.0,4505226.0,3922861.0,0.0,97388.0,9958325.0
211,2014-09-02,34178.0,9097.0,4429.0,15460.0,7397.0,9898.0,13939.0,6767.0,8974.0,10705.0,4998.0,6887.0,3502.0,2007.0,262.0,96.0,254.0,97.0,947046.0,6550346.0,3421694.0,0.0,183548.0,11791954.0
212,2014-09-03,38176.0,6790.0,1875.0,9180.0,2319.0,7687.0,8389.0,2169.0,7091.0,6458.0,1571.0,5564.0,2725.0,2089.0,320.0,112.0,305.0,109.0,1393298.0,6971380.0,3947391.0,1086.0,144629.0,13244504.0
213,2014-09-04,40439.0,9265.0,3909.0,11652.0,4405.0,9980.0,10523.0,4009.0,9075.0,7689.0,2754.0,6685.0,2793.0,2133.0,277.0,88.0,272.0,86.0,1097776.0,7043452.0,4058306.0,2672.0,186315.0,13207241.0
214,2014-09-05,40525.0,8047.0,3281.0,10404.0,3790.0,8784.0,9460.0,3423.0,8035.0,6812.0,2295.0,5819.0,2610.0,1946.0,335.0,129.0,331.0,131.0,1692741.0,6450020.0,3658216.0,1172.0,199770.0,12764519.0
215,2014-09-06,3608.0,373.0,360.0,523.0,466.0,399.0,392.0,345.0,319.0,262.0,221.0,221.0,119.0,95.0,16.0,13.0,16.0,13.0,18172.0,240938.0,225631.0,7228.0,3553.0,536482.0
216,2014-09-08,36764.0,7864.0,2573.0,9948.0,2840.0,8583.0,8993.0,2631.0,7849.0,6647.0,1769.0,5889.0,2436.0,1968.0,252.0,65.0,246.0,65.0,1247704.0,6688019.0,3628196.0,7695.0,141347.0,12482841.0
217,2014-09-09,41025.0,7925.0,2613.0,10390.0,2955.0,8808.0,9376.0,2749.0,8060.0,6939.0,1933.0,6058.0,2529.0,1981.0,255.0,70.0,247.0,67.0,1954137.0,6424907.0,3938084.0,24579.0,143095.0,13293762.0
218,2014-09-10,40310.0,8453.0,2794.0,10746.0,3264.0,9109.0,9868.0,3051.0,8487.0,6919.0,1942.0,6012.0,2603.0,2019.0,273.0,93.0,260.0,91.0,2000546.0,6722690.0,4424516.0,650.0,169799.0,14091841.0
219,2014-09-11,40188.0,7504.0,1475.0,10047.0,1834.0,8256.0,9006.0,1676.0,7531.0,6669.0,1170.0,5705.0,2601.0,1949.0,283.0,87.0,272.0,84.0,2209041.0,6398236.0,3946116.0,3044.0,203574.0,13539211.0
220,2014-09-12,40955.0,6515.0,883.0,9073.0,1279.0,7321.0,8258.0,1233.0,6769.0,6168.0,1006.0,5160.0,2595.0,1918.0,363.0,125.0,364.0,131.0,2337892.0,6019634.0,3858590.0,1123.0,155081.0,13239000.0
221,2014-09-13,10446.0,963.0,467.0,1152.0,514.0,999.0,1002.0,450.0,880.0,798.0,356.0,709.0,275.0,232.0,34.0,17.0,32.0,17.0,88120.0,628878.0,551118.0,320.0,19080.0,1430476.0
222,2014-09-15,41012.0,7460.0,1353.0,9412.0,1594.0,8051.0,8575.0,1488.0,7409.0,6461.0,1140.0,5680.0,2529.0,2008.0,260.0,79.0,248.0,79.0,2285799.0,6298197.0,4041402.0,8678.0,131657.0,13566973.0
223,2014-09-16,41419.0,8001.0,1813.0,10163.0,2147.0,8612.0,9254.0,1936.0,7920.0,6654.0,1189.0,5826.0,2467.0,1933.0,225.0,53.0,214.0,52.0,2398706.0,6140337.0,3777129.0,17988.0,192409.0,13350849.0
224,2014-09-17,38423.0,7389.0,1315.0,9591.0,1595.0,8051.0,8867.0,1507.0,7541.0,6551.0,1092.0,5723.0,2541.0,1971.0,250.0,64.0,241.0,61.0,2240078.0,6275247.0,3895934.0,5622.0,208414.0,13445135.0
225,2014-09-18,40852.0,7255.0,1497.0,9470.0,1814.0,7880.0,8773.0,1714.0,7389.0,6544.0,1223.0,5604.0,2523.0,1881.0,255.0,82.0,250.0,83.0,3240495.0,5922263.0,3581919.0,6127.0,126013.0,13680697.0
226,2014-09-19,40762.0,8706.0,3477.0,11042.0,4055.0,9312.0,10194.0,3814.0,8714.0,7527.0,2649.0,6515.0,2699.0,2001.0,336.0,138.0,337.0,142.0,2697957.0,6065783.0,3939379.0,1075.0,139015.0,13586489.0
227,2014-09-20,21913.0,2584.0,938.0,3033.0,1007.0,2622.0,2786.0,944.0,2440.0,1923.0,583.0,1719.0,690.0,558.0,116.0,35.0,115.0,34.0,554664.0,1672217.0,714501.0,2567.0,29572.0,3372361.0
228,2014-09-22,37773.0,6843.0,503.0,9232.0,701.0,7636.0,8452.0,680.0,7090.0,6450.0,559.0,5531.0,2630.0,2019.0,272.0,56.0,261.0,53.0,2774258.0,6300559.0,3411058.0,11317.0,137511.0,13338063.0
229,2014-09-23,41394.0,8714.0,2097.0,11017.0,2382.0,9462.0,10162.0,2208.0,8836.0,7322.0,1449.0,6544.0,2578.0,2060.0,274.0,90.0,269.0,88.0,3041255.0,6547855.0,3628704.0,1962.0,167353.0,14170329.0
230,2014-09-24,40702.0,8208.0,1783.0,10702.0,2119.0,8980.0,9824.0,1982.0,8352.0,7365.0,1285.0,6420.0,2727.0,2119.0,321.0,102.0,314.0,98.0,2636352.0,6586862.0,3377450.0,1304.0,178528.0,13522976.0
231,2014-09-25,41080.0,7047.0,1335.0,9145.0,1609.0,7764.0,8421.0,1523.0,7239.0,6364.0,1079.0,5563.0,2376.0,1848.0,286.0,83.0,282.0,85.0,1576404.0,4825457.0,2699946.0,693.0,176256.0,9899316.0
232,2014-09-26,40943.0,7149.0,1442.0,9577.0,1853.0,7939.0,8802.0,1764.0,7380.0,6575.0,1208.0,5603.0,2610.0,1968.0,341.0,118.0,341.0,121.0,2182930.0,5861182.0,4130355.0,424.0,161648.0,13098539.0
233,2014-09-27,17376.0,2337.0,1521.0,2770.0,1675.0,2370.0,2468.0,1495.0,2145.0,1671.0,937.0,1461.0,529.0,413.0,79.0,27.0,79.0,27.0,410633.0,1248218.0,692208.0,40875.0,74390.0,2767684.0
234,2014-09-29,42978.0,7936.0,1444.0,10460.0,1795.0,8823.0,9543.0,1692.0,8119.0,7278.0,1310.0,6331.0,2721.0,2147.0,314.0,75.0,308.0,74.0,2262352.0,6601736.0,3535388.0,6784.0,158355.0,13316015.0
235,2014-09-30,41167.0,6988.0,1534.0,9192.0,1843.0,7762.0,8399.0,1739.0,7195.0,6384.0,1282.0,5589.0,2441.0,1928.0,323.0,107.0,319.0,105.0,2063903.0,5768292.0,4020171.0,287.0,123177.0,12717670.0
236,2014-10-01,41168.0,6849.0,1423.0,9121.0,1725.0,7619.0,8417.0,1647.0,7110.0,6509.0,1227.0,5614.0,2606.0,2007.0,333.0,107.0,332.0,109.0,1405202.0,6225168.0,4164075.0,682.0,142701.0,12620068.0
237,2014-10-02,42002.0,6469.0,1455.0,8306.0,1721.0,7052.0,7656.0,1620.0,6568.0,5893.0,1139.0,5156.0,2326.0,1826.0,277.0,86.0,268.0,84.0,2414795.0,5316285.0,3742345.0,7416.0,147363.0,12299844.0
238,2014-10-03,43576.0,6927.0,1807.0,9537.0,2306.0,7730.0,8753.0,2176.0,7188.0,6880.0,1659.0,5715.0,2917.0,2112.0,467.0,197.0,462.0,200.0,2020437.0,6166136.0,3840519.0,777.0,116582.0,12862091.0
239,2014-10-04,446.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,1828.0,137.0,0.0,10.0,2027.0
240,2014-10-06,41643.0,7495.0,2170.0,9721.0,2407.0,8298.0,8883.0,2234.0,7681.0,6680.0,1573.0,5793.0,2541.0,1909.0,251.0,69.0,250.0,69.0,2102643.0,5857745.0,3520963.0,1286.0,113787.0,12330264.0
241,2014-10-07,42884.0,8347.0,2597.0,10072.0,2990.0,8657.0,9240.0,2734.0,8019.0,6718.0,1857.0,5935.0,2543.0,1997.0,243.0,76.0,237.0,74.0,2776997.0,6145412.0,3797667.0,1896.0,139932.0,13636064.0
242,2014-10-08,41589.0,8448.0,2648.0,10093.0,3093.0,8666.0,9056.0,2797.0,7922.0,6887.0,2031.0,6147.0,2411.0,1959.0,229.0,74.0,223.0,72.0,2404875.0,6206961.0,4091282.0,708.0,119021.0,13569607.0
243,2014-10-09,45145.0,8208.0,2280.0,10192.0,2709.0,8550.0,9256.0,2429.0,7870.0,7043.0,1776.0,6066.0,2666.0,2037.0,252.0,85.0,254.0,88.0,2503528.0,6315031.0,3654198.0,4299.0,143800.0,13400936.0
244,2014-10-10,44007.0,7542.0,2246.0,9204.0,2629.0,7894.0,8411.0,2384.0,7292.0,6234.0,1663.0,5468.0,2358.0,1866.0,340.0,132.0,344.0,140.0,2227737.0,5724895.0,4183942.0,3717.0,112791.0,13016202.0
245,2014-10-11,10326.0,948.0,158.0,1119.0,193.0,959.0,1029.0,175.0,885.0,774.0,134.0,690.0,299.0,248.0,37.0,15.0,36.0,15.0,134310.0,784093.0,526578.0,0.0,26568.0,1609989.0
246,2014-10-13,38772.0,6651.0,1238.0,7729.0,1485.0,6757.0,7078.0,1363.0,6232.0,5247.0,960.0,4725.0,1927.0,1615.0,193.0,47.0,191.0,47.0,2540270.0,5059155.0,3231989.0,4922.0,86562.0,11630498.0
247,2014-10-14,40717.0,8782.0,2721.0,10069.0,3089.0,8833.0,9248.0,2855.0,8160.0,6761.0,1960.0,6042.0,2330.0,1868.0,237.0,73.0,232.0,71.0,1991027.0,6070062.0,3468546.0,397.0,111736.0,12327408.0
248,2014-10-15,43288.0,8816.0,1930.0,10502.0,2347.0,8881.0,9482.0,2125.0,8119.0,6911.0,1506.0,6042.0,2494.0,1944.0,264.0,85.0,260.0,86.0,1859332.0,6289158.0,3945379.0,1614.0,185039.0,13048242.0
249,2014-10-16,41906.0,7639.0,1252.0,9108.0,1567.0,7730.0,8249.0,1398.0,7069.0,6146.0,1042.0,5413.0,2280.0,1837.0,242.0,65.0,239.0,67.0,2384324.0,5671621.0,3413550.0,3677.0,184645.0,12384897.0
250,2014-10-17,40409.0,7553.0,2433.0,9043.0,2861.0,7661.0,8245.0,2608.0,7031.0,6287.0,2008.0,5476.0,2217.0,1764.0,322.0,121.0,320.0,123.0,1664560.0,5443961.0,3515177.0,851.0,110341.0,11388770.0
251,2014-10-18,12901.0,1408.0,351.0,1661.0,423.0,1422.0,1503.0,379.0,1290.0,1121.0,280.0,994.0,394.0,314.0,74.0,31.0,74.0,31.0,180087.0,1041459.0,620121.0,4297.0,15922.0,2065166.0
252,2014-10-20,45262.0,8018.0,1727.0,9617.0,2072.0,8101.0,8730.0,1884.0,7446.0,6414.0,1300.0,5562.0,2300.0,1828.0,251.0,69.0,248.0,70.0,2319953.0,5731699.0,3667944.0,2160.0,106303.0,12538499.0
253,2014-10-21,42190.0,8810.0,2812.0,10098.0,3139.0,8867.0,9112.0,2868.0,8072.0,6408.0,1892.0,5789.0,2163.0,1812.0,224.0,63.0,219.0,61.0,2054326.0,5499764.0,3246694.0,2352.0,122295.0,11667664.0
254,2014-10-22,45055.0,8930.0,2849.0,10268.0,3270.0,8997.0,9158.0,2953.0,8066.0,6752.0,2093.0,6006.0,2225.0,1789.0,228.0,69.0,226.0,68.0,1474383.0,5671628.0,3620049.0,4269.0,132782.0,11689884.0
255,2014-10-23,42455.0,8665.0,2903.0,10055.0,3327.0,8704.0,8971.0,2994.0,7827.0,6613.0,2109.0,5873.0,2281.0,1830.0,274.0,93.0,271.0,94.0,1980758.0,5697662.0,3457150.0,2091.0,114207.0,11991620.0
256,2014-10-24,41712.0,7788.0,1967.0,9207.0,2393.0,7872.0,8198.0,2166.0,7067.0,6153.0,1634.0,5339.0,2274.0,1727.0,364.0,148.0,359.0,150.0,1289102.0,5382649.0,3416327.0,1049.0,114530.0,10951289.0
